chembl	schembl_id	name
CHEMBL326904	SCHEMBL5834821	CHEMBL326904
CHEMBL113565	SCHEMBL5836192	CHEMBL113565
CHEMBL193906	SCHEMBL5834236	CHEMBL193906
CHEMBL197107	SCHEMBL4798632	CHEMBL197107
CHEMBL381461	SCHEMBL4795984	CHEMBL381461
CHEMBL196826	SCHEMBL7132205	CHEMBL196826
CHEMBL197566	SCHEMBL6824736	CHEMBL197566
CHEMBL196299	SCHEMBL6821297	CHEMBL196299
CHEMBL195663	SCHEMBL6821821	CHEMBL195663
CHEMBL196662	SCHEMBL6821764	CHEMBL196662
CHEMBL195985	SCHEMBL6822193	CHEMBL195985
CHEMBL196395	SCHEMBL6818545	CHEMBL196395
CHEMBL195907	SCHEMBL6824237	CHEMBL195907
CHEMBL382948	SCHEMBL6821844	CHEMBL382948
CHEMBL383157	SCHEMBL6818510	CHEMBL383157
CHEMBL194271	SCHEMBL6822288	CHEMBL194271
CHEMBL383774	SCHEMBL6918199	CHEMBL383774
CHEMBL194231	SCHEMBL6919633	CHEMBL194231
CHEMBL196746	SCHEMBL6918116	CHEMBL196746
CHEMBL200831	SCHEMBL21803222	CHEMBL200831
CHEMBL200215	SCHEMBL6503250	CHEMBL200215
CHEMBL274736	SCHEMBL6529296	CHEMBL274736
CHEMBL380606	SCHEMBL943034	CHEMBL380606
CHEMBL200553	SCHEMBL6529592	CHEMBL200553
CHEMBL200758	SCHEMBL6529477	CHEMBL200758
CHEMBL200597	SCHEMBL6530825	CHEMBL200597
CHEMBL200541	SCHEMBL6529350	CHEMBL200541
CHEMBL372737	SCHEMBL6529301	CHEMBL372737
CHEMBL522358	SCHEMBL6821867	CHEMBL522358
CHEMBL449422	SCHEMBL5835053	CHEMBL449422
CHEMBL495255	SCHEMBL5835042	CHEMBL495255
CHEMBL4251007	SCHEMBL3082023	CHEMBL4251007
CHEMBL4283251	SCHEMBL20515135	CHEMBL4283251
CHEMBL4291586	SCHEMBL20515126	CHEMBL4291586
CHEMBL4293911	SCHEMBL20515130	CHEMBL4293911
CHEMBL4294823	SCHEMBL20515107	CHEMBL4294823
CHEMBL4564079	SCHEMBL20515087	CHEMBL4564079
CHEMBL257158	SCHEMBL1904292	NAG-thiazoline
CHEMBL1213603	SCHEMBL1898821	Thiamet-G
CHEMBL1213604	SCHEMBL1898839	(3ar,5r,6s,7r,7ar)-5-(Hydroxymethyl)-2-Propyl-5,6,7,7a-Tetrahydro-3ah-Pyrano[3,2-D][1,3]thiazole-6,7-Diol
CHEMBL1379586	SCHEMBL17486821	CHEMBL1379586
CHEMBL3358419	SCHEMBL16113212	CHEMBL3358419
CHEMBL3647354	SCHEMBL4538591	SCHEMBL4538591
CHEMBL3647355	SCHEMBL5018283	SCHEMBL5018283
CHEMBL3647356	SCHEMBL4536061	SCHEMBL4536061
CHEMBL3647357	SCHEMBL4537524	SCHEMBL4537524
CHEMBL3647359	SCHEMBL4538454	(3aR,5S,6S,7R,7aR)-2-(dimethylamino)-5-((R)-2,2,2-trifluoro-1-hydroxyethyl)-5,6,7,7a-tetrahydro-3aH-pyrano[3,2-d]thiazole-6,7-diol
CHEMBL3647360	SCHEMBL4543396	SCHEMBL4543396
CHEMBL3647361	SCHEMBL4537934	SCHEMBL4537934
CHEMBL3647362	SCHEMBL4543555	SCHEMBL4543555
CHEMBL3647363	SCHEMBL4534234	SCHEMBL4534234
CHEMBL3647364	SCHEMBL4540255	SCHEMBL4540255
CHEMBL3647365	SCHEMBL4539754	SCHEMBL4539754
CHEMBL3647366	SCHEMBL4538992	SCHEMBL4538992
CHEMBL3647367	SCHEMBL4540402	SCHEMBL4540402
CHEMBL3647368	SCHEMBL15365092	CHEMBL3647368
CHEMBL3647369	SCHEMBL4539462	SCHEMBL4539462
CHEMBL3647370	SCHEMBL4542278	SCHEMBL4542278
CHEMBL3647371	SCHEMBL4539757	SCHEMBL4539757
CHEMBL3647372	SCHEMBL4539764	SCHEMBL4539764
CHEMBL3647373	SCHEMBL4536229	SCHEMBL4536229
CHEMBL3647374	SCHEMBL4542942	SCHEMBL4542942
CHEMBL3647375	SCHEMBL5018364	SCHEMBL5018364
CHEMBL3647376	SCHEMBL4536206	SCHEMBL4536206
CHEMBL3647377	SCHEMBL4535566	SCHEMBL4535566
CHEMBL3647378	SCHEMBL4542966	SCHEMBL4542966
CHEMBL3647379	SCHEMBL4539453	SCHEMBL4539453
CHEMBL3647382	SCHEMBL5018642	SCHEMBL5018642
CHEMBL3647383	SCHEMBL4538672	SCHEMBL4538672
CHEMBL3647384	SCHEMBL4540173	SCHEMBL4540173
CHEMBL3647385	SCHEMBL4541931	SCHEMBL4541931
CHEMBL3647386	SCHEMBL4539944	SCHEMBL4539944
CHEMBL3647387	SCHEMBL4542886	SCHEMBL4542886
CHEMBL3647389	SCHEMBL4540364	SCHEMBL4540364
CHEMBL3647390	SCHEMBL4534165	SCHEMBL4534165
CHEMBL3647391	SCHEMBL5018978	SCHEMBL5018978
CHEMBL3681905	SCHEMBL12611156	CHEMBL3681905
CHEMBL3681906	SCHEMBL12611474	CHEMBL3681906
CHEMBL3681907	SCHEMBL12611459	CHEMBL3681907
CHEMBL3681908	SCHEMBL12611271	CHEMBL3681908
CHEMBL3681909	SCHEMBL12611279	CHEMBL3681909
CHEMBL3681910	SCHEMBL12611475	CHEMBL3681910
CHEMBL3681911	SCHEMBL12611254	CHEMBL3681911
CHEMBL3681912	SCHEMBL12611260	CHEMBL3681912
CHEMBL3686726	SCHEMBL4542488	SCHEMBL4542488
CHEMBL3686727	SCHEMBL4540259	SCHEMBL4540259
CHEMBL3686728	SCHEMBL4536619	SCHEMBL4536619
CHEMBL3686729	SCHEMBL4538017	SCHEMBL4538017
CHEMBL3686730	SCHEMBL4533796	SCHEMBL4533796
CHEMBL3686731	SCHEMBL5018651	SCHEMBL5018651
CHEMBL4106827	SCHEMBL2637670	SCHEMBL2637670
CHEMBL4109190	SCHEMBL2637280	SCHEMBL2637280
CHEMBL4109135	SCHEMBL12183979	CHEMBL4109135
CHEMBL4110094	SCHEMBL2637950	SCHEMBL2637950
CHEMBL3908427	SCHEMBL2637273	SCHEMBL2637273
CHEMBL4115664	SCHEMBL2637792	SCHEMBL2637792
CHEMBL4114077	SCHEMBL2637679	SCHEMBL2637679
CHEMBL3956641	SCHEMBL14713939	CHEMBL3956641
CHEMBL3986688	SCHEMBL15877291	CHEMBL3986688
CHEMBL3961462	SCHEMBL14713981	CHEMBL3961462
CHEMBL3891832	SCHEMBL15877375	CHEMBL3891832
CHEMBL3890754	SCHEMBL14713991	CHEMBL3890754
CHEMBL3962072	SCHEMBL15877532	CHEMBL3962072
CHEMBL3952267	SCHEMBL15877185	CHEMBL3952267
CHEMBL4111133	SCHEMBL14360453	CHEMBL4111133
CHEMBL4113139	SCHEMBL14360097	CHEMBL4113139
CHEMBL3985967	SCHEMBL14360438	(3aR,4R,5R,6S,7aS)-2-(azetidin-1-yl)-6-(difluoromethyl)-3a,4,5,6,7,7a-hexahydrobenzo[d]oxazole-4,5-diol
CHEMBL3965534	SCHEMBL14360949	CHEMBL3965534
CHEMBL4113095	SCHEMBL14360187	CHEMBL4113095
CHEMBL4106772	SCHEMBL14360618	CHEMBL4106772
CHEMBL3891212	SCHEMBL14360746	(3aS,4S,5R,6S,7aS)-2-(azetidin-1-yl)-6-(difluoromethyl)-4-fluoro-3a,4,5,6,7,7a-hexahydrobenzo[d]oxazol-5-ol
CHEMBL4112819	SCHEMBL1899664	191281-32-0
CHEMBL4107048	SCHEMBL9953633	SCHEMBL9953633
CHEMBL4110365	SCHEMBL9954922	SCHEMBL9954922
CHEMBL4112447	SCHEMBL9959853	SCHEMBL9959853
CHEMBL4108795	SCHEMBL9954853	SCHEMBL9954853
CHEMBL4111094	SCHEMBL9956073	MK-8719
CHEMBL4113501	SCHEMBL9954120	SCHEMBL9954120
CHEMBL4110677	SCHEMBL9954528	SCHEMBL9954528
CHEMBL4113968	SCHEMBL9955343	SCHEMBL9955343
CHEMBL4109459	SCHEMBL9954966	SCHEMBL9954966
CHEMBL3897809	SCHEMBL9955333	SCHEMBL9955333
CHEMBL4108448	SCHEMBL9954913	SCHEMBL9954913
CHEMBL4110353	SCHEMBL9955004	SCHEMBL9955004
CHEMBL3984891	SCHEMBL14360242	CHEMBL3984891
CHEMBL3956241	SCHEMBL14360414	CHEMBL3956241
CHEMBL3973634	SCHEMBL14360651	CHEMBL3973634
CHEMBL4108946	SCHEMBL14360865	CHEMBL4108946
CHEMBL3963626	SCHEMBL14360311	CHEMBL3963626
CHEMBL4109889	SCHEMBL14360395	CHEMBL4109889
CHEMBL4114944	SCHEMBL16110889	CHEMBL4114944
CHEMBL4110804	SCHEMBL14362085	CHEMBL4110804
CHEMBL3929320	SCHEMBL14360446	CHEMBL3929320
CHEMBL4114618	SCHEMBL14360104	CHEMBL4114618
CHEMBL4113252	SCHEMBL14360160	CHEMBL4113252
CHEMBL3934155	SCHEMBL14360181	CHEMBL3934155
CHEMBL3901748	SCHEMBL14360621	CHEMBL3901748
CHEMBL4546591	SCHEMBL20469140	CHEMBL4546591
CHEMBL4460141	SCHEMBL20468864	CHEMBL4460141
CHEMBL4474295	SCHEMBL20469031	CHEMBL4474295
CHEMBL4561864	SCHEMBL20468881	CHEMBL4561864
CHEMBL4558360	SCHEMBL20468849	CHEMBL4558360
CHEMBL4521475	SCHEMBL20468879	CHEMBL4521475
CHEMBL4440890	SCHEMBL20468964	CHEMBL4440890
CHEMBL4580690	SCHEMBL20469145	CHEMBL4580690
CHEMBL4559427	SCHEMBL20468839	CHEMBL4559427
CHEMBL4591634	SCHEMBL21711149	CHEMBL4591634
CHEMBL4483089	SCHEMBL1898418	CHEMBL4483089
CHEMBL4473252	SCHEMBL9955377	CHEMBL4473252
CHEMBL4576476	SCHEMBL9955013	CHEMBL4576476
CHEMBL4454942	SCHEMBL4542243	CHEMBL4454942
CHEMBL4545886	SCHEMBL4537042	CHEMBL4545886
CHEMBL4541985	SCHEMBL4542285	CHEMBL4541985
CHEMBL4470857	SCHEMBL9953634	CHEMBL4470857
CHEMBL4513613	SCHEMBL9954659	CHEMBL4513613
CHEMBL4453820	SCHEMBL9954447	CHEMBL4453820
CHEMBL98	SCHEMBL9018	Vorinostat
CHEMBL116702	SCHEMBL7369128	CHEMBL116702
CHEMBL342474	SCHEMBL8278533	CHEMBL342474
CHEMBL12760	SCHEMBL8131488	(2E)-N-hydroxy-3-[1-methyl-4-(phenylacetyl)-1H-pyrrol-2-yl]prop-2-enamide
CHEMBL150237	SCHEMBL4260599	Psammaplin F
CHEMBL57107	SCHEMBL573254	CHEMBL57107
CHEMBL115011	SCHEMBL7367562	trifluoromethyl ketone, 11
CHEMBL55234	SCHEMBL1566599	CHEMBL55234
CHEMBL147134	SCHEMBL15549016	Psammaplin H
CHEMBL27556	SCHEMBL10207296	CHEMBL27556
CHEMBL26844	SCHEMBL6386658	CHEMBL26844
CHEMBL147655	SCHEMBL5852664	CHEMBL147655
CHEMBL46942	SCHEMBL1232527	193551-00-7
CHEMBL331158	SCHEMBL7371497	CHEMBL331158
CHEMBL430060	SCHEMBL147997	apicidin
CHEMBL325676	SCHEMBL14821761	7-Mercapto-heptanoic acid phenylamide
CHEMBL112234	SCHEMBL10207297	CHEMBL112234
CHEMBL109654	SCHEMBL14254925	6-Mercapto-hexanoic acid phenylamide
CHEMBL356579	SCHEMBL673535	CHEMBL356579
CHEMBL356824	SCHEMBL675578	CHEMBL356824
CHEMBL142048	SCHEMBL675475	CHEMBL142048
CHEMBL143336	SCHEMBL674421	CHEMBL143336
CHEMBL27759	SCHEMBL148309	Entinostat
CHEMBL329745	SCHEMBL13784011	CHEMBL329745
CHEMBL152538	SCHEMBL3927969	CHEMBL152538
CHEMBL346525	SCHEMBL3919479	CHEMBL346525
CHEMBL152133	SCHEMBL3360862	SK-7041
CHEMBL314389	SCHEMBL5020583	CHEMBL314389
CHEMBL152543	SCHEMBL3921682	SK-7068
CHEMBL347068	SCHEMBL3917213	CHEMBL347068
CHEMBL127606	SCHEMBL7366639	CHEMBL127606
CHEMBL340721	SCHEMBL7370198	CHEMBL340721
CHEMBL127351	SCHEMBL7365180	CHEMBL127351
CHEMBL423515	SCHEMBL7367228	CHEMBL423515
CHEMBL338816	SCHEMBL7367880	CHEMBL338816
CHEMBL125416	SCHEMBL7369337	CHEMBL125416
CHEMBL340725	SCHEMBL7367180	CHEMBL340725
CHEMBL113303	SCHEMBL7364498	CHEMBL113303
CHEMBL126777	SCHEMBL7371190	CHEMBL126777
CHEMBL140900	SCHEMBL8235587	CHEMBL140900
CHEMBL141087	SCHEMBL13949796	CHEMBL141087
CHEMBL140530	SCHEMBL13949983	CHEMBL140530
CHEMBL140088	SCHEMBL8242811	CHEMBL140088
CHEMBL162423	SCHEMBL3381106	8-Oxo-8-phenyloctanoic acid
CHEMBL140899	SCHEMBL8243307	CHEMBL140899
CHEMBL143047	SCHEMBL14861225	CHEMBL143047
CHEMBL335812	SCHEMBL13949915	CHEMBL335812
CHEMBL165162	SCHEMBL8082656	CHEMBL165162
CHEMBL343557	SCHEMBL18085938	CHEMBL343557
CHEMBL142992	SCHEMBL13949845	CHEMBL142992
CHEMBL353581	SCHEMBL154681	pyroxamide
CHEMBL142120	SCHEMBL13949990	CHEMBL142120
CHEMBL348256	SCHEMBL8235575	CHEMBL348256
CHEMBL143179	SCHEMBL13949935	CHEMBL143179
CHEMBL143327	SCHEMBL6387051	CHEMBL143327
CHEMBL164872	SCHEMBL8090513	CHEMBL164872
CHEMBL143734	SCHEMBL13039735	CHEMBL143734
CHEMBL143283	SCHEMBL8245040	CHEMBL143283
CHEMBL343068	SCHEMBL8245046	CHEMBL343068
CHEMBL2000089	SCHEMBL18912063	Trapoxin B
CHEMBL421934	SCHEMBL13949777	CHEMBL421934
CHEMBL143255	SCHEMBL13949852	CHEMBL143255
CHEMBL336674	SCHEMBL13949798	CHEMBL336674
CHEMBL142931	SCHEMBL13949980	CHEMBL142931
CHEMBL146202	SCHEMBL14862921	CHEMBL146202
CHEMBL358059	SCHEMBL8237533	CHEMBL358059
CHEMBL140505	SCHEMBL13949971	CHEMBL140505
CHEMBL341826	SCHEMBL13949774	CHEMBL341826
CHEMBL139836	SCHEMBL8242401	CHEMBL139836
CHEMBL140566	SCHEMBL8242437	CHEMBL140566
CHEMBL140811	SCHEMBL13949838	CHEMBL140811
CHEMBL357231	SCHEMBL8244959	CHEMBL357231
CHEMBL343091	SCHEMBL8246726	CHEMBL343091
CHEMBL140000	SCHEMBL675763	m344
CHEMBL112211	SCHEMBL2704165	CHEMBL112211
CHEMBL178727	SCHEMBL5998899	CHEMBL178727
CHEMBL191227	SCHEMBL673678	CHEMBL191227
CHEMBL189912	SCHEMBL673562	CHEMBL189912
CHEMBL190014	SCHEMBL7311087	CHEMBL190014
CHEMBL347734	SCHEMBL675580	CHEMBL347734
CHEMBL190359	SCHEMBL674149	CHEMBL190359
CHEMBL190727	SCHEMBL673402	CHEMBL190727
CHEMBL189137	SCHEMBL675237	CHEMBL189137
CHEMBL188270	SCHEMBL676080	CHEMBL188270
CHEMBL189497	SCHEMBL675474	CHEMBL189497
CHEMBL191482	SCHEMBL2348844	AR-42
CHEMBL189929	SCHEMBL676079	CHEMBL189929
CHEMBL191091	SCHEMBL675409	CHEMBL191091
CHEMBL194777	SCHEMBL10207276	CHEMBL194777
CHEMBL214049	SCHEMBL2567384	CHEMBL214049
CHEMBL211802	SCHEMBL2563985	CHEMBL211802
CHEMBL213997	SCHEMBL2567714	CHEMBL213997
CHEMBL226224	SCHEMBL2568461	CHEMBL226224
CHEMBL388174	SCHEMBL3289437	kbh-a42
CHEMBL389368	SCHEMBL5806922	2-mercapto-1-(4-methoxyphenyl)ethanone
CHEMBL235210	SCHEMBL1062976	benzamide-type inhibitor, 23
CHEMBL393242	SCHEMBL1065971	benzamide-type inhibitor, 21
CHEMBL235842	SCHEMBL1067833	BRD-6929
CHEMBL235082	SCHEMBL2196332	FK228 Analogue, 8b
CHEMBL393360	SCHEMBL2196775	FK228 Analogue, 8a
CHEMBL343448	SCHEMBL677497	Romidepsin
CHEMBL429090	SCHEMBL8073538	CHEMBL429090
CHEMBL250587	SCHEMBL4802778	CHEMBL250587
CHEMBL250995	SCHEMBL14164245	CHEMBL250995
CHEMBL399467	SCHEMBL14164246	CHEMBL399467
CHEMBL438522	SCHEMBL14164249	CHEMBL438522
CHEMBL399738	SCHEMBL14164244	CHEMBL399738
CHEMBL401078	SCHEMBL4191540	CHEMBL401078
CHEMBL251381	SCHEMBL4019448	CHEMBL251381
CHEMBL400873	SCHEMBL4018579	CHEMBL400873
CHEMBL251183	SCHEMBL4020455	CHEMBL251183
CHEMBL250987	SCHEMBL4022511	CHEMBL250987
CHEMBL250790	SCHEMBL14164268	CHEMBL250790
CHEMBL250398	SCHEMBL13043724	CHEMBL250398
CHEMBL399347	SCHEMBL2561126	CHEMBL399347
CHEMBL250397	SCHEMBL2565356	CHEMBL250397
CHEMBL249382	SCHEMBL2563998	CHEMBL249382
CHEMBL227120	SCHEMBL1367030	CHEMBL227120
CHEMBL271320	SCHEMBL1363636	CHEMBL271320
CHEMBL271115	SCHEMBL8295721	CHEMBL271115
CHEMBL405586	SCHEMBL1364463	CHEMBL405586
CHEMBL270333	SCHEMBL1366029	CHEMBL270333
CHEMBL271114	SCHEMBL6682198	CHEMBL271114
CHEMBL428960	SCHEMBL6681081	CHEMBL428960
CHEMBL409286	SCHEMBL6681891	CHEMBL409286
CHEMBL258606	SCHEMBL6681476	CHEMBL258606
CHEMBL270519	SCHEMBL6687395	CHEMBL270519
CHEMBL411264	SCHEMBL6683233	CHEMBL411264
CHEMBL270120	SCHEMBL6685323	CHEMBL270120
CHEMBL410433	SCHEMBL6688264	CHEMBL410433
CHEMBL272638	SCHEMBL6681600	CHEMBL272638
CHEMBL270129	SCHEMBL6684745	CHEMBL270129
CHEMBL410434	SCHEMBL6682321	CHEMBL410434
CHEMBL203028	SCHEMBL7317658	6-phenylsulfanylhexanoic acid hydroxamide
CHEMBL201131	SCHEMBL3195085	CHEMBL201131
CHEMBL201710	SCHEMBL3199037	CHEMBL201710
CHEMBL198350	SCHEMBL3187431	CHEMBL198350
CHEMBL200980	SCHEMBL3209879	CHEMBL200980
CHEMBL203207	SCHEMBL7324083	6-benzenesulfonylhexanoic acid hydroxamide
CHEMBL1162969	SCHEMBL8099705	SCHEMBL8099705
CHEMBL434466	SCHEMBL1403352	CHEMBL434466
CHEMBL317814	SCHEMBL1403256	CHEMBL317814
CHEMBL270733	SCHEMBL8255162	CHEMBL270733
CHEMBL270331	SCHEMBL1403553	CHEMBL270331
CHEMBL270734	SCHEMBL1403368	CHEMBL270734
CHEMBL270354	SCHEMBL1403419	CHEMBL270354
CHEMBL272847	SCHEMBL1403429	CHEMBL272847
CHEMBL406161	SCHEMBL1413382	CHEMBL406161
CHEMBL404604	SCHEMBL13762584	CHEMBL404604
CHEMBL271785	SCHEMBL1403249	CHEMBL271785
CHEMBL426343	SCHEMBL5903828	CHEMBL426343
CHEMBL216885	SCHEMBL5904027	ADS-100380
CHEMBL386473	SCHEMBL5903710	CHEMBL386473
CHEMBL217716	SCHEMBL5903759	ADS-102550
CHEMBL386135	SCHEMBL5903755	CHEMBL386135
CHEMBL385406	SCHEMBL5904004	CHEMBL385406
CHEMBL217468	SCHEMBL5904085	CHEMBL217468
CHEMBL218080	SCHEMBL5903815	CHEMBL218080
CHEMBL216359	SCHEMBL5904041	CHEMBL216359
CHEMBL218236	SCHEMBL5904037	CHEMBL218236
CHEMBL216509	SCHEMBL5903774	CHEMBL216509
CHEMBL114184	SCHEMBL3383144	CHEMBL114184
CHEMBL321689	SCHEMBL7365673	CHEMBL321689
CHEMBL432618	SCHEMBL7365883	CHEMBL432618
CHEMBL113033	SCHEMBL8006653	CHEMBL113033
CHEMBL402341	SCHEMBL2428473	5-(4-hydroxyphenyl)-3H-1,2-dithiole-3-thione
CHEMBL473836	SCHEMBL8115307	CHEMBL473836
CHEMBL524193	SCHEMBL8113468	CHEMBL524193
CHEMBL494526	SCHEMBL8111765	CHEMBL494526
CHEMBL494124	SCHEMBL5360120	CHEMBL494124
CHEMBL514478	SCHEMBL8116612	CHEMBL514478
CHEMBL490255	SCHEMBL1233248	CHEMBL490255
CHEMBL490254	SCHEMBL1233789	CHEMBL490254
CHEMBL454719	SCHEMBL1231633	CHEMBL454719
CHEMBL143849	SCHEMBL1232912	CHEMBL143849
CHEMBL448955	SCHEMBL1232802	CHEMBL448955
CHEMBL453755	SCHEMBL12672502	CHEMBL453755
CHEMBL490018	SCHEMBL1232487	CHEMBL490018
CHEMBL485513	SCHEMBL1233138	CHEMBL485513
CHEMBL519210	SCHEMBL5022033	CHEMBL519210
CHEMBL485514	SCHEMBL1232688	CHEMBL485514
CHEMBL484489	SCHEMBL1232768	CHEMBL484489
CHEMBL181459	SCHEMBL111392	CHEMBL181459
CHEMBL519087	SCHEMBL4807611	CHEMBL519087
CHEMBL519262	SCHEMBL5319344	CHEMBL519262
CHEMBL488169	SCHEMBL5660932	CHEMBL488169
CHEMBL528766	SCHEMBL5318023	CHEMBL528766
CHEMBL487180	SCHEMBL5341620	CHEMBL487180
CHEMBL518907	SCHEMBL5318034	CHEMBL518907
CHEMBL487181	SCHEMBL4775537	CHEMBL487181
CHEMBL487966	SCHEMBL4774373	CHEMBL487966
CHEMBL488167	SCHEMBL5661136	CHEMBL488167
CHEMBL519901	SCHEMBL5333458	CHEMBL519901
CHEMBL487354	SCHEMBL5336744	CHEMBL487354
CHEMBL527425	SCHEMBL5317900	CHEMBL527425
CHEMBL488585	SCHEMBL5315194	CHEMBL488585
CHEMBL493249	SCHEMBL15347193	CHEMBL493249
CHEMBL482165	SCHEMBL4818569	CHEMBL482165
CHEMBL521243	SCHEMBL8273420	CHEMBL521243
CHEMBL482345	SCHEMBL8274491	CHEMBL482345
CHEMBL480588	SCHEMBL8274588	CHEMBL480588
CHEMBL480561	SCHEMBL8274584	CHEMBL480561
CHEMBL480560	SCHEMBL8274861	CHEMBL480560
CHEMBL474987	SCHEMBL5419436	CHEMBL474987
CHEMBL520079	SCHEMBL8274489	CHEMBL520079
CHEMBL473426	SCHEMBL8274490	CHEMBL473426
CHEMBL480562	SCHEMBL8274493	CHEMBL480562
CHEMBL473820	SCHEMBL14579506	CHEMBL473820
CHEMBL480589	SCHEMBL4819218	CHEMBL480589
CHEMBL520109	SCHEMBL4813885	CHEMBL520109
CHEMBL474428	SCHEMBL8233083	CHEMBL474428
CHEMBL515103	SCHEMBL4612007	CHEMBL515103
CHEMBL482346	SCHEMBL8274583	CHEMBL482346
CHEMBL514179	SCHEMBL8273921	CHEMBL514179
CHEMBL454749	SCHEMBL4810207	CHEMBL454749
CHEMBL473821	SCHEMBL5427937	CHEMBL473821
CHEMBL475468	SCHEMBL8276043	CHEMBL475468
CHEMBL475624	SCHEMBL8273911	CHEMBL475624
CHEMBL455757	SCHEMBL8239438	CHEMBL455757
CHEMBL514325	SCHEMBL8276400	CHEMBL514325
CHEMBL480931	SCHEMBL4814884	CHEMBL480931
CHEMBL473615	SCHEMBL13987936	CHEMBL473615
CHEMBL474427	SCHEMBL8277295	CHEMBL474427
CHEMBL515291	SCHEMBL4871237	CHEMBL515291
CHEMBL583967	SCHEMBL2840964	CHEMBL583967
CHEMBL578393	SCHEMBL1322391	CHEMBL578393
CHEMBL27246	SCHEMBL1332	CINNAMIC ACID
CHEMBL284616	SCHEMBL19466	CHLOROGENIC ACID
CHEMBL609583	SCHEMBL1663202	604769-01-9
CHEMBL594743	SCHEMBL12341264	CHEMBL594743
CHEMBL595910	SCHEMBL12295595	CHEMBL595910
CHEMBL605110	SCHEMBL12327960	CHEMBL605110
CHEMBL595479	SCHEMBL12295740	CHEMBL595479
CHEMBL604796	SCHEMBL12328421	CHEMBL604796
CHEMBL608416	SCHEMBL12295787	CHEMBL608416
CHEMBL594543	SCHEMBL12295788	CHEMBL594543
CHEMBL595711	SCHEMBL12295759	CHEMBL595711
CHEMBL594317	SCHEMBL12295741	CHEMBL594317
CHEMBL594544	SCHEMBL8273566	CHEMBL594544
CHEMBL595908	SCHEMBL8273529	CHEMBL595908
CHEMBL593846	SCHEMBL12327885	CHEMBL593846
CHEMBL595480	SCHEMBL12328097	CHEMBL595480
CHEMBL593858	SCHEMBL12328099	CHEMBL593858
CHEMBL593859	SCHEMBL8275406	CHEMBL593859
CHEMBL595909	SCHEMBL12295761	CHEMBL595909
CHEMBL596216	SCHEMBL10097854	CHEMBL596216
CHEMBL592902	SCHEMBL754645	SCHEMBL754645
CHEMBL594542	SCHEMBL754727	SCHEMBL754727
CHEMBL596456	SCHEMBL754658	SCHEMBL754658
CHEMBL596736	SCHEMBL8212178	CHEMBL596736
CHEMBL599398	SCHEMBL643712	CHEMBL599398
CHEMBL598163	SCHEMBL4567201	CHEMBL598163
CHEMBL598164	SCHEMBL641667	CHEMBL598164
CHEMBL598377	SCHEMBL641676	CHEMBL598377
CHEMBL598797	SCHEMBL93769	CUDC-101
CHEMBL598798	SCHEMBL642027	CHEMBL598798
CHEMBL598799	SCHEMBL4337396	CHEMBL598799
CHEMBL604094	SCHEMBL642252	CHEMBL604094
CHEMBL597569	SCHEMBL642903	CHEMBL597569
CHEMBL597773	SCHEMBL644042	CHEMBL597773
CHEMBL596754	SCHEMBL4336256	CHEMBL596754
CHEMBL596755	SCHEMBL10137279	CHEMBL596755
CHEMBL596761	SCHEMBL644831	CHEMBL596761
CHEMBL596964	SCHEMBL643975	CHEMBL596964
CHEMBL599218	SCHEMBL642310	CHEMBL599218
CHEMBL605976	SCHEMBL641611	CHEMBL605976
CHEMBL598610	SCHEMBL4741623	CHEMBL598610
CHEMBL598611	SCHEMBL4740600	CHEMBL598611
CHEMBL1165020	SCHEMBL3999489	CHEMBL1165020
CHEMBL1163161	SCHEMBL3996152	CHEMBL1163161
CHEMBL1214759	SCHEMBL8977110	CHEMBL1214759
CHEMBL468935	SCHEMBL8230108	CHEMBL468935
CHEMBL512644	SCHEMBL8226957	CHEMBL512644
CHEMBL1630107	SCHEMBL12795243	CHEMBL1630107
CHEMBL1630118	SCHEMBL8470934	CHEMBL1630118
CHEMBL1688183	SCHEMBL4894845	CHEMBL1688183
CHEMBL1688184	SCHEMBL4896687	CHEMBL1688184
CHEMBL1688185	SCHEMBL4886993	CHEMBL1688185
CHEMBL1688186	SCHEMBL4895322	CHEMBL1688186
CHEMBL1688187	SCHEMBL4887713	CHEMBL1688187
CHEMBL1688188	SCHEMBL4896867	CHEMBL1688188
CHEMBL1688189	SCHEMBL4898738	CHEMBL1688189
CHEMBL1688190	SCHEMBL4899156	CHEMBL1688190
CHEMBL1688191	SCHEMBL4899333	CHEMBL1688191
CHEMBL1688193	SCHEMBL4896903	CHEMBL1688193
CHEMBL1760913	SCHEMBL4921109	CHEMBL1760913
CHEMBL1760914	SCHEMBL4920553	CHEMBL1760914
CHEMBL1760915	SCHEMBL4926463	CHEMBL1760915
CHEMBL1801253	SCHEMBL8251729	SCHEMBL8251729
CHEMBL1909951	SCHEMBL4925790	CHEMBL1909951
CHEMBL1910047	SCHEMBL4919803	CHEMBL1910047
CHEMBL1910049	SCHEMBL4923899	CHEMBL1910049
CHEMBL1910050	SCHEMBL4915081	CHEMBL1910050
CHEMBL1958429	SCHEMBL1403412	CHEMBL1958429
CHEMBL1958434	SCHEMBL1403121	CHEMBL1958434
CHEMBL1958436	SCHEMBL1402772	CHEMBL1958436
CHEMBL1958439	SCHEMBL12808715	CHEMBL1958439
CHEMBL1958438	SCHEMBL12808680	CHEMBL1958438
CHEMBL2048745	SCHEMBL2511705	SCHEMBL2511705
